relpath,label,class
plantvillage_leakfree/train/healthy/039d297c-374b-47cd-bed1-a94ac757eb8b___RS_HL 7612.jpg,3,healthy
plantvillage_leakfree/train/healthy/03aebf5c-6cca-40da-b61d-f3f83e1cbf9e___RS_HL 8080.jpg,3,healthy
plantvillage_leakfree/train/healthy/03cb0cf0-04cf-4549-a2b8-44ed75b2e56c___RS_HL 7460.jpg,3,healthy
plantvillage_leakfree/train/healthy/03d420e7-42a1-41d8-9600-16d577043c64___RS_HL 5738.jpg,3,healthy
plantvillage_leakfree/train/healthy/03d9267c-935a-487b-a27f-fa22f935b299___RS_HL 5671.jpg,3,healthy
plantvillage_leakfree/train/healthy/03f6a4b2-d08b-4f7f-8a8e-d132ff3eca8b___RS_HL 6226.jpg,3,healthy
plantvillage_leakfree/train/healthy/04032305-5ca9-4110-b517-461f13c95f18___RS_HL 7446.jpg,3,healthy
plantvillage_leakfree/train/healthy/04125537-801d-4e15-b66c-224b09b4e1a7___RS_HL 7457.jpg,3,healthy
plantvillage_leakfree/train/healthy/041482f6-6dd6-4ac9-9e59-e973c9bcaf6d___RS_HL 8155.jpg,3,healthy
plantvillage_leakfree/train/healthy/04467511-de12-439c-853f-ef4d99785541___RS_HL 7367.jpg,3,healthy
plantvillage_leakfree/train/healthy/044a96a2-d5ac-490b-8c57-2c1859cdf8f3___RS_HL 7991.jpg,3,healthy
plantvillage_leakfree/train/healthy/0460b7aa-4eb0-4c0b-80e5-055ced6684a3___RS_HL 6287.jpg,3,healthy
plantvillage_leakfree/train/healthy/04f426ce-8f6f-400a-94f9-c513255d2fa4___RS_HL 7823.jpg,3,healthy
plantvillage_leakfree/train/healthy/0576bbc4-37b3-413c-8a35-4138c2da69a7___RS_HL 8038.jpg,3,healthy
plantvillage_leakfree/train/healthy/0580ddaa-0221-4adc-8b64-8ce1842f5f07___RS_HL 6242.jpg,3,healthy
plantvillage_leakfree/train/healthy/05e20036-a134-46c0-a06f-3c5d4768d787___RS_HL 5856.jpg,3,healthy
plantvillage_leakfree/train/healthy/0692eda2-32c3-4f9a-b249-bb8112356999___RS_HL 6307.jpg,3,healthy
plantvillage_leakfree/train/healthy/06b0742a-6d5d-40c6-a02e-ecaa7e1279f0___RS_HL 7639.jpg,3,healthy
plantvillage_leakfree/train/healthy/0756094c-e815-4897-8b74-5ec4e4cc59b6___RS_HL 7956.jpg,3,healthy
plantvillage_leakfree/train/healthy/076255ae-2574-415a-b9db-feb739266656___RS_HL 7540.jpg,3,healthy
plantvillage_leakfree/train/healthy/0776a839-af75-4f70-81b5-2c8dbecc0c55___RS_HL 7851.jpg,3,healthy
plantvillage_leakfree/train/healthy/07778a5c-8037-425f-aa83-d10b1e1d5db4___RS_HL 7269.jpg,3,healthy
plantvillage_leakfree/train/healthy/0793dfa6-3728-409b-a5dc-7f3c07528dde___RS_HL 7379.jpg,3,healthy
plantvillage_leakfree/train/healthy/07942abf-8326-4742-bcba-52ddba093974___RS_HL 5731.jpg,3,healthy
plantvillage_leakfree/train/healthy/079543ef-5ba8-46ad-95de-7c006c7e7f36___RS_HL 7570.jpg,3,healthy
plantvillage_leakfree/train/healthy/0802be25-38cf-4c85-bc3b-31988cafadcd___RS_HL 8084.jpg,3,healthy
plantvillage_leakfree/train/healthy/0872ffc6-d9db-4ba7-a2bf-1fb0f537cafb___RS_HL 6129.jpg,3,healthy
plantvillage_leakfree/train/healthy/08aaa4e8-ed92-49d3-9ac3-1f6c59740017___RS_HL 7701.jpg,3,healthy
plantvillage_leakfree/train/healthy/08da0395-feee-4f66-b88b-2fa171d9521d___RS_HL 7779.jpg,3,healthy
plantvillage_leakfree/train/healthy/09074cd1-a3f0-4d64-97d9-16919451bd58___RS_HL 6258.jpg,3,healthy
plantvillage_leakfree/train/healthy/09293103-81bd-45ef-b3ce-d163441d6b18___RS_HL 7337.jpg,3,healthy
plantvillage_leakfree/train/healthy/09ad370f-ca6e-48fc-9b4b-990b0d9f6cd3___RS_HL 8135.jpg,3,healthy
plantvillage_leakfree/train/healthy/09b428ff-8046-4c05-9dc3-991b58e4a649___RS_HL 7731.jpg,3,healthy
plantvillage_leakfree/train/healthy/0a285c8b-1c31-48d4-89f2-af8b9edc36f6___RS_HL 5759.jpg,3,healthy
plantvillage_leakfree/train/healthy/0a553fc0-fc2c-4598-baba-3bc10191447c___RS_HL 5969.jpg,3,healthy
plantvillage_leakfree/train/healthy/0adc1c5b-8958-47c0-a152-f28078c214f1___RS_HL 7825.jpg,3,healthy
plantvillage_leakfree/train/healthy/0afaaf78-6ec5-49ee-a070-f6217039ed2d___RS_HL 7827.jpg,3,healthy
plantvillage_leakfree/train/healthy/0b6ec66f-fe63-4eef-8068-cf8ed0baf0de___RS_HL 7482.jpg,3,healthy
plantvillage_leakfree/train/healthy/0b91573d-d0f3-4e57-b7e5-e1924f537f0e___RS_HL 6216.jpg,3,healthy
plantvillage_leakfree/train/healthy/0bc2127e-99b9-44ea-bb2b-4e1b0b0f7624___RS_HL 7777.jpg,3,healthy
plantvillage_leakfree/train/healthy/0bff693d-bab0-4438-9dac-e4503e5e83bb___RS_HL 5741.jpg,3,healthy
plantvillage_leakfree/train/healthy/0c056dd8-2040-48cf-a9a8-53d8ae5662d0___RS_HL 7987.jpg,3,healthy
plantvillage_leakfree/train/healthy/0c30f1f2-9eed-4861-bf66-eceae1b0b625___RS_HL 7430.jpg,3,healthy
plantvillage_leakfree/train/healthy/0c55b379-c6e7-4b89-959f-abc506fed437___RS_HL 5927.jpg,3,healthy
plantvillage_leakfree/train/healthy/0ca762d0-3853-4018-896e-8f01e29cb144___RS_HL 7558.jpg,3,healthy
plantvillage_leakfree/train/healthy/0ce497e6-8184-4ef6-9a9f-c46b66c898c3___RS_HL 6036.jpg,3,healthy
plantvillage_leakfree/train/healthy/0d072074-0253-4a6b-a4cb-02f520c46942___RS_HL 5805.jpg,3,healthy
plantvillage_leakfree/train/healthy/0d776b17-9724-44b9-9186-c89fd17bcf16___RS_HL 8073.jpg,3,healthy
plantvillage_leakfree/train/healthy/0da8c59a-e54c-4408-ae3c-06d54608b20a___RS_HL 6236.jpg,3,healthy
plantvillage_leakfree/train/healthy/0e277198-95a0-4700-a7b0-f1881af2b1c0___RS_HL 7285.jpg,3,healthy
plantvillage_leakfree/train/healthy/0e3c0777-c214-4749-b8ae-4985274d2f9e___RS_HL 7984.jpg,3,healthy
plantvillage_leakfree/train/healthy/0e857e3d-34ff-4549-b8ef-4d699aacb178___RS_HL 7511.jpg,3,healthy
plantvillage_leakfree/train/healthy/0e8c4b90-36d4-4b8c-a134-88c344e97ac2___RS_HL 5721.jpg,3,healthy
plantvillage_leakfree/train/healthy/0e99efe9-d414-4091-b7b4-6ba6856db3d9___RS_HL 5841.jpg,3,healthy
plantvillage_leakfree/train/healthy/0e9d1f0c-19b3-4765-87cc-470413d16275___RS_HL 7637.jpg,3,healthy
plantvillage_leakfree/train/healthy/0eceac69-c7bf-4e9e-a249-7ae23dcf065f___RS_HL 5888.jpg,3,healthy
plantvillage_leakfree/train/healthy/0eeeccc7-f3fb-4b7a-90ec-750fbf10f7e6___RS_HL 6249.jpg,3,healthy
plantvillage_leakfree/train/healthy/0f5cb632-9b97-48ce-88d6-45bf321175ce___RS_HL 6088.jpg,3,healthy
plantvillage_leakfree/train/healthy/0f6184c4-18d9-42c5-93d7-e9c4abe85560___RS_HL 7286.jpg,3,healthy
plantvillage_leakfree/train/healthy/0fef497f-8fc7-45ee-ad1c-f4e9237fdaf4___RS_HL 7283.jpg,3,healthy
plantvillage_leakfree/train/healthy/1017bf7f-5a1e-459e-af55-c9a0f83f1b23___RS_HL 5868.jpg,3,healthy
plantvillage_leakfree/train/healthy/101c9dba-0628-40fd-a4af-cb7f4848d414___RS_HL 7358.jpg,3,healthy
plantvillage_leakfree/train/healthy/10f68987-caf7-4e29-aa26-b48e074212f4___RS_HL 6130.jpg,3,healthy
plantvillage_leakfree/train/healthy/10f75d05-fa3e-4b14-b3d8-093292c218e6___RS_HL 7873.jpg,3,healthy
plantvillage_leakfree/train/healthy/1116c1cc-48d8-4bb5-8349-099690ba0b0b___RS_HL 5980.jpg,3,healthy
plantvillage_leakfree/train/healthy/1141dcab-cf2a-40e4-8b19-a33aa318f875___RS_HL 5689.jpg,3,healthy
plantvillage_leakfree/train/healthy/115ce7f7-f1b1-4f24-a96f-07107c9e703c___RS_HL 5791.jpg,3,healthy
plantvillage_leakfree/train/healthy/11749aa9-4b07-4cd8-8605-356de6d4cc68___RS_HL 7684.jpg,3,healthy
plantvillage_leakfree/train/healthy/118160af-d2a3-48ef-8134-cf72f0588cfe___RS_HL 7456.jpg,3,healthy
plantvillage_leakfree/train/healthy/11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.jpg,3,healthy
plantvillage_leakfree/train/healthy/11c35e07-255e-42cf-b8e9-4533c35ce2c6___RS_HL 7500.jpg,3,healthy
plantvillage_leakfree/train/healthy/122d2ed7-efb5-4a82-a6f0-74e9524e83ff___RS_HL 5702.jpg,3,healthy
plantvillage_leakfree/train/healthy/123de292-f902-404e-bfc9-3f248342f418___RS_HL 7542.jpg,3,healthy
plantvillage_leakfree/train/healthy/129abcae-51bd-43d9-9f30-c4e07523186a___RS_HL 7769.jpg,3,healthy
plantvillage_leakfree/train/healthy/12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.jpg,3,healthy
plantvillage_leakfree/train/healthy/13227870-bd81-48a1-97a0-8c5bcecef8f7___RS_HL 7452.jpg,3,healthy
plantvillage_leakfree/train/healthy/13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.jpg,3,healthy
plantvillage_leakfree/train/healthy/13575fc3-1674-4511-a124-2ed065f00cda___RS_HL 7351.jpg,3,healthy
plantvillage_leakfree/train/healthy/13866bf5-0193-41b4-8e26-cb09d35e8697___RS_HL 5945.jpg,3,healthy
plantvillage_leakfree/train/healthy/1398b04d-e259-418b-a5db-d4b20b7a3380___RS_HL 7536.jpg,3,healthy
plantvillage_leakfree/train/healthy/139cb003-2cc1-43ce-bbdf-29767f9e2ce0___RS_HL 7386.jpg,3,healthy
plantvillage_leakfree/train/healthy/139ff5a7-102b-4434-b540-eb6930e6d968___RS_HL 7910.jpg,3,healthy
plantvillage_leakfree/train/healthy/13a06d54-2bd9-4bd0-a260-1c193ac4caa8___RS_HL 6293.jpg,3,healthy
plantvillage_leakfree/train/healthy/13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.jpg,3,healthy
plantvillage_leakfree/train/healthy/13c8382b-ca6c-45f5-a6d0-acd67fb28651___RS_HL 7284.jpg,3,healthy
plantvillage_leakfree/train/healthy/13dba956-2c74-400e-a2ac-b06baeee5e38___RS_HL 7571.jpg,3,healthy
plantvillage_leakfree/train/healthy/13ee12c2-f465-4e44-a81f-36695ded6955___RS_HL 7897.jpg,3,healthy
plantvillage_leakfree/train/healthy/1477ac33-4284-4db3-9a91-dbd61e6183e3___RS_HL 8059.jpg,3,healthy
plantvillage_leakfree/train/healthy/14828181-53d0-4dfb-92b1-d7a52602f3cb___RS_HL 7517.jpg,3,healthy
plantvillage_leakfree/train/healthy/14896dc0-688d-456f-b5ec-a037695b0193___RS_HL 6268.jpg,3,healthy
plantvillage_leakfree/train/healthy/1490daeb-9cfb-4456-bb27-dd836f9e07a6___RS_HL 5959.jpg,3,healthy
plantvillage_leakfree/train/healthy/1497c20f-448a-48e2-9cf0-b4fc8cfa848a___RS_HL 6292.jpg,3,healthy
plantvillage_leakfree/train/healthy/14a71f70-0cd9-416c-88c9-5a76e0473e07___RS_HL 7884.jpg,3,healthy
plantvillage_leakfree/train/healthy/14e92721-00a0-4696-9392-d3f633082454___RS_HL 5654.jpg,3,healthy
plantvillage_leakfree/train/healthy/153e84e2-1849-4cf6-96b7-a1507376d496___RS_HL 8198.jpg,3,healthy
plantvillage_leakfree/train/healthy/153ee5ec-b8c2-4dd1-9387-cb0e796f301b___RS_HL 7563.jpg,3,healthy
plantvillage_leakfree/train/healthy/1598eb2e-21c6-4fda-9080-945551c7f2ee___RS_HL 7501.jpg,3,healthy
plantvillage_leakfree/train/healthy/15a995e0-2e4a-486b-8509-db35d944ce6d___RS_HL 8086.jpg,3,healthy
plantvillage_leakfree/train/healthy/15b10e4e-2d9b-463e-85c0-d66ba29c5b49___RS_HL 7506.jpg,3,healthy
plantvillage_leakfree/train/healthy/15bacfc9-1875-48b3-9b91-8b60f030d7ca___RS_HL 7240.jpg,3,healthy
plantvillage_leakfree/train/healthy/1617e81b-190b-41e8-b258-cf432f65b7ab___RS_HL 6058.jpg,3,healthy
plantvillage_leakfree/train/healthy/1630633a-63cb-433f-96bc-bc47a933506c___RS_HL 5718.jpg,3,healthy
plantvillage_leakfree/train/healthy/16590622-481b-4f63-ac18-7f590f6af49a___RS_HL 7846.jpg,3,healthy
plantvillage_leakfree/train/healthy/167f191e-491b-471a-8dc7-ba76315fef0a___RS_HL 7279.jpg,3,healthy
plantvillage_leakfree/train/healthy/167f64e6-c4c5-423b-8506-9b8210d5fd75___RS_HL 7926.jpg,3,healthy
plantvillage_leakfree/train/healthy/16b2b778-a864-496e-b292-3e9b4029902b___RS_HL 6178.jpg,3,healthy
plantvillage_leakfree/train/healthy/177ee310-d918-4756-ab59-f6f5a1b9e446___RS_HL 7740.jpg,3,healthy
plantvillage_leakfree/train/healthy/179ad6a1-385b-42a2-8232-538664869673___RS_HL 5771.jpg,3,healthy
plantvillage_leakfree/train/healthy/18873cb4-cf30-414d-9ffd-c965879d84b1___RS_HL 6239.jpg,3,healthy
plantvillage_leakfree/train/healthy/19331cca-70bd-47e9-8e0e-2b3ea81f2d1c___RS_HL 5655.jpg,3,healthy
plantvillage_leakfree/train/healthy/194c4f91-31be-425f-8ac9-698202cf507d___RS_HL 7470.jpg,3,healthy
plantvillage_leakfree/train/healthy/1a1937a5-c204-4bde-8f70-58b619125c88___RS_HL 7722.jpg,3,healthy
plantvillage_leakfree/train/healthy/1a219a0d-defa-4ed1-8878-e3f6aeac847b___RS_HL 6046.jpg,3,healthy
plantvillage_leakfree/train/healthy/1a593b62-fe23-462c-bf68-50f53f357609___RS_HL 6322.jpg,3,healthy
plantvillage_leakfree/train/healthy/1aa82164-61f2-4baf-b99d-41f18f6e98cc___RS_HL 8087.jpg,3,healthy
plantvillage_leakfree/train/healthy/1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.jpg,3,healthy
plantvillage_leakfree/train/healthy/1b7e4b68-0062-410d-a57f-48177145dfb6___RS_HL 7734.jpg,3,healthy
plantvillage_leakfree/train/healthy/1b9f5fe1-6d06-4ff6-a35d-3155f623e4fb___RS_HL 6228.jpg,3,healthy
plantvillage_leakfree/train/healthy/1c116208-4ef8-4b42-ba20-92c3b9ca957c___RS_HL 5885.jpg,3,healthy
plantvillage_leakfree/train/healthy/1c2b0674-384b-4cad-8704-80781a89d78a___RS_HL 5848.jpg,3,healthy
plantvillage_leakfree/train/healthy/1c45cf6f-2e2e-4091-9bc9-24463f9fcf90___RS_HL 5733.jpg,3,healthy
plantvillage_leakfree/train/healthy/1c807ca4-b6f5-4123-8d3b-cd44238df38d___RS_HL 6140.jpg,3,healthy
plantvillage_leakfree/train/healthy/1c85fc77-1843-4a85-8f21-107385d5873c___RS_HL 7272.jpg,3,healthy
plantvillage_leakfree/train/healthy/1cb890ab-c267-467f-abbc-be9023cb55ff___RS_HL 5667.jpg,3,healthy
plantvillage_leakfree/train/healthy/1ceda3e6-3df1-4a82-a5f5-6c62dbd8ccc3___RS_HL 8072.jpg,3,healthy
plantvillage_leakfree/train/healthy/1cf4ad6b-8c00-42de-aff0-ee2662c54df1___RS_HL 7462.jpg,3,healthy
plantvillage_leakfree/train/healthy/1d4ea234-bb1b-44ec-9114-d1ea9abece5c___RS_HL 8002.jpg,3,healthy
plantvillage_leakfree/train/healthy/1d68db41-8cec-49d7-b702-d16e36348f6e___RS_HL 6300.jpg,3,healthy
plantvillage_leakfree/train/healthy/1d74fb02-045f-4919-b360-46e51ee33e82___RS_HL 6086.jpg,3,healthy
plantvillage_leakfree/train/healthy/1d98a80e-f33b-44e5-99de-89fb990211f5___RS_HL 7834.jpg,3,healthy
plantvillage_leakfree/train/healthy/1db9945a-de31-4e5f-9f95-2888c6330057___RS_HL 7901.jpg,3,healthy
plantvillage_leakfree/train/healthy/1dbfc9d3-f568-4e19-a83c-8fa408cfea3a___RS_HL 5909.jpg,3,healthy
plantvillage_leakfree/train/healthy/1e59b25e-551a-4343-a551-cd03abdb5cac___RS_HL 7376.jpg,3,healthy
plantvillage_leakfree/train/healthy/1ec5d93e-76ab-44cf-a53e-ef3f741a095a___RS_HL 7504.jpg,3,healthy
plantvillage_leakfree/train/healthy/1ee2a8ac-77e7-4799-bff1-be48e8aa9ae5___RS_HL 7303.jpg,3,healthy
plantvillage_leakfree/train/healthy/1f2a82f5-af63-46b8-9c18-d8b9567db343___RS_HL 7849.jpg,3,healthy
plantvillage_leakfree/train/healthy/1f2d1c4b-78cd-418a-b0c3-2565b530fe5b___RS_HL 7572.jpg,3,healthy
plantvillage_leakfree/train/healthy/1f2ffb52-a697-43fc-a0d0-609d30e33bfe___RS_HL 6010.jpg,3,healthy
plantvillage_leakfree/train/healthy/1fae0947-05ec-4487-a8d4-5ce3c860a21f___RS_HL 7962.jpg,3,healthy
plantvillage_leakfree/train/healthy/1fdc99ae-fbc7-480f-9cde-e80b54744c0d___RS_HL 7972.jpg,3,healthy
plantvillage_leakfree/train/healthy/1ff38f29-401d-4ec7-a99a-c4d3ccf42efc___RS_HL 7498.jpg,3,healthy
plantvillage_leakfree/train/healthy/20102c8b-dde0-47d2-8035-7ceeb42f1961___RS_HL 6207.jpg,3,healthy
plantvillage_leakfree/train/healthy/201de0e4-a74d-4dff-9b5b-e997d36e63d7___RS_HL 7569.jpg,3,healthy
plantvillage_leakfree/train/healthy/2056f48c-137e-4a96-b26d-1c6dae33ee47___RS_HL 7567.jpg,3,healthy
plantvillage_leakfree/train/healthy/2074d81b-88ad-40f7-9e7a-cd24c2435ea9___RS_HL 5804.jpg,3,healthy
plantvillage_leakfree/train/healthy/2076cebe-cecb-463f-9a0a-a20c4e53e5f3___RS_HL 5900.jpg,3,healthy
plantvillage_leakfree/train/healthy/20828c75-15bc-4c31-a3ef-4ee3bfb7081b___RS_HL 8065.jpg,3,healthy
plantvillage_leakfree/train/healthy/20c2fcd9-0df2-4a18-a976-5a4f2e3f22aa___RS_HL 7882.jpg,3,healthy
plantvillage_leakfree/train/healthy/20d16569-6237-4038-b6a9-2b2e5375beea___RS_HL 6042.jpg,3,healthy
plantvillage_leakfree/train/healthy/21b1f887-6f78-4da8-b676-d9e53cb8b24d___RS_HL 6012.jpg,3,healthy
plantvillage_leakfree/train/healthy/21c10a73-ebeb-4a16-898b-8b39d9d6eca2___RS_HL 6315.jpg,3,healthy
plantvillage_leakfree/train/healthy/21c42956-0894-43bf-a1b8-787ef33594c2___RS_HL 7686.jpg,3,healthy
plantvillage_leakfree/train/healthy/22289256-19f2-49b7-a1b6-f1210557543b___RS_HL 7985.jpg,3,healthy
plantvillage_leakfree/train/healthy/223dbe3b-9f96-473b-a6a6-ea354777ae1f___RS_HL 8040.jpg,3,healthy
plantvillage_leakfree/train/healthy/2255256e-1e76-4c19-8d32-f168ac6eeaa2___RS_HL 5784.jpg,3,healthy
plantvillage_leakfree/train/healthy/2260f331-0610-4dd8-9d8e-270115aba39b___RS_HL 6033.jpg,3,healthy
plantvillage_leakfree/train/healthy/2270f63e-fbad-41fd-95a4-4700006191f7___RS_HL 8000.jpg,3,healthy
plantvillage_leakfree/train/healthy/228c3cfc-c511-4f1d-80ef-eb6a9e89cc0b___RS_HL 7383.jpg,3,healthy
plantvillage_leakfree/train/healthy/229d89f1-b2ac-4427-b7e7-47139f62b73d___RS_HL 7341.jpg,3,healthy
plantvillage_leakfree/train/healthy/22ccba73-f485-4c4d-a6a8-faaaa7c90e1f___RS_HL 7824.jpg,3,healthy
plantvillage_leakfree/train/healthy/22e6ab6c-375c-475f-8888-3d2f6d939111___RS_HL 7625.jpg,3,healthy
plantvillage_leakfree/train/healthy/2301f2bb-7972-4fb8-8be6-246ce55ca3b6___RS_HL 6100.jpg,3,healthy
plantvillage_leakfree/train/healthy/230a4c38-8e59-4c1d-bda8-ee3401e6507b___RS_HL 7945.jpg,3,healthy
plantvillage_leakfree/train/healthy/2331c0e7-475e-4304-8f4e-d98f80778a08___RS_HL 8043.jpg,3,healthy
plantvillage_leakfree/train/healthy/2345cf40-76a9-4bb3-9e7c-8d185dd41905___RS_HL 8123.jpg,3,healthy
plantvillage_leakfree/train/healthy/23484fef-f518-486c-8469-c33469e4ac11___RS_HL 6117.jpg,3,healthy
plantvillage_leakfree/train/healthy/234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182.jpg,3,healthy
plantvillage_leakfree/train/healthy/2363daeb-88d5-43f3-925b-be7360c10394___RS_HL 5828.jpg,3,healthy
plantvillage_leakfree/train/healthy/2381a136-3832-4e59-a7d6-9fe4702ef0a0___RS_HL 7580.jpg,3,healthy
plantvillage_leakfree/train/healthy/238ba7d8-807f-4af5-8524-5259b80cff9e___RS_HL 8119.jpg,3,healthy
plantvillage_leakfree/train/healthy/23a11b8b-6812-481e-9258-e07cc24fdad4___RS_HL 5898.jpg,3,healthy
plantvillage_leakfree/train/healthy/23a80c76-8642-4e07-b157-b73eff76c44e___RS_HL 5906.jpg,3,healthy
plantvillage_leakfree/train/healthy/23ea1618-d554-47fb-bc03-a1b978f14fbf___RS_HL 6008.jpg,3,healthy
plantvillage_leakfree/train/healthy/2408e9ef-1a03-44f4-9432-e24113c409e3___RS_HL 7556.jpg,3,healthy
plantvillage_leakfree/train/healthy/24adc938-da71-4d2a-9c7e-f2dc3a73c908___RS_HL 7307.jpg,3,healthy
plantvillage_leakfree/train/healthy/24cddc8a-d7e6-4ebf-9771-b3844913f02e___RS_HL 5966.jpg,3,healthy
plantvillage_leakfree/train/healthy/2514a94f-5f1b-4792-92e7-63b6a552225a___RS_HL 8186.jpg,3,healthy
plantvillage_leakfree/train/healthy/2551a3b8-b5dd-4716-88e6-517a012a44f1___RS_HL 7551.jpg,3,healthy
plantvillage_leakfree/train/healthy/25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296.jpg,3,healthy
plantvillage_leakfree/train/healthy/263c9e0a-4cba-451c-98bf-77ce71af1b82___RS_HL 6237.jpg,3,healthy
plantvillage_leakfree/train/healthy/264deb35-dd16-459c-bbd5-4991f6b21be3___RS_HL 5842.jpg,3,healthy
plantvillage_leakfree/train/healthy/2693000f-ad26-46ae-9d5f-3fb67de2b86c___RS_HL 8206.jpg,3,healthy
plantvillage_leakfree/train/healthy/26e85922-aaf1-4cc6-8bdb-2fb0222a4b8c___RS_HL 7624.jpg,3,healthy
plantvillage_leakfree/train/healthy/26f830c1-f86f-438b-9045-3531ef02ea9c___RS_HL 8122.jpg,3,healthy
plantvillage_leakfree/train/healthy/270ca100-e754-4ed1-9fe8-0d3270cba958___RS_HL 5660.jpg,3,healthy
plantvillage_leakfree/train/healthy/2710a9e1-5834-4606-9e2c-477c0415882e___RS_HL 7564.jpg,3,healthy
plantvillage_leakfree/train/healthy/2735c32b-b407-4714-b190-2b35d8e9a61f___RS_HL 8104.jpg,3,healthy
plantvillage_leakfree/train/healthy/2768d40f-209f-4f71-a90a-a5f748fe299a___RS_HL 5938.jpg,3,healthy
plantvillage_leakfree/train/healthy/278e3aec-395c-457a-8fd0-ddf0ad8f3056___RS_HL 7377.jpg,3,healthy
plantvillage_leakfree/train/healthy/27af3831-cc86-4c30-96a5-98d5a2375fcd___RS_HL 8183.jpg,3,healthy
plantvillage_leakfree/train/healthy/27b057d7-929a-436f-905d-fd8339bf1bca___RS_HL 7366.jpg,3,healthy
plantvillage_leakfree/train/healthy/281380c3-d61a-442c-8e1a-a8058645ff01___RS_HL 7350.jpg,3,healthy
plantvillage_leakfree/train/healthy/2836a80f-2aa7-46b1-8d64-0cf10037eb67___RS_HL 7268.jpg,3,healthy
plantvillage_leakfree/train/healthy/288e87b5-654d-434e-a5bc-3f8adaff8cc5___RS_HL 5714.jpg,3,healthy
plantvillage_leakfree/train/healthy/28b993ef-31f6-42a9-b39b-933a18c0b532___RS_HL 7798.jpg,3,healthy
plantvillage_leakfree/train/healthy/28c298e3-0846-4372-a9ab-562f2ce7cf9d___RS_HL 5846.jpg,3,healthy
plantvillage_leakfree/train/healthy/291f66c2-6044-4485-861a-8fa3aa625ddd___RS_HL 7520.jpg,3,healthy
plantvillage_leakfree/train/healthy/29745ef7-133c-4f61-a5bd-592790f81a32___RS_HL 6326.jpg,3,healthy
plantvillage_leakfree/train/healthy/298c8daf-43cc-4f65-b2db-65623425e5f8___RS_HL 6103.jpg,3,healthy
plantvillage_leakfree/train/healthy/2a485bb5-c59f-4af0-837a-063b60e0c3c8___RS_HL 6025.jpg,3,healthy
plantvillage_leakfree/train/healthy/2a73c206-19c5-4f7c-80da-1bdf62354562___RS_HL 6082.jpg,3,healthy
plantvillage_leakfree/train/healthy/2ab9dfe3-b810-428c-843c-e257a25c4447___RS_HL 7576.jpg,3,healthy
plantvillage_leakfree/train/healthy/2abb295b-31c5-4e5f-b5c7-94ca57e94305___RS_HL 6277.jpg,3,healthy
plantvillage_leakfree/train/healthy/2b044129-3011-4709-8947-18c1a3bf014d___RS_HL 7919.jpg,3,healthy
plantvillage_leakfree/train/healthy/2b0d21b2-2320-4cb4-8d40-4684f0c91e55___RS_HL 7505.jpg,3,healthy
plantvillage_leakfree/train/healthy/2b21526f-9ab0-444b-829a-fa97cd727733___RS_HL 7844.jpg,3,healthy
plantvillage_leakfree/train/healthy/2b3fa6ff-a37a-497e-b122-5b29ae419bec___RS_HL 5979.jpg,3,healthy
plantvillage_leakfree/train/healthy/2b48ce1f-c273-4c10-a7b9-2528944097b4___RS_HL 7787.jpg,3,healthy
plantvillage_leakfree/train/healthy/2b76f048-cc2d-4e91-9652-ca3608dd0481___RS_HL 6201.jpg,3,healthy
plantvillage_leakfree/train/healthy/2bbd0a49-9a1c-473b-bdf3-51f154db463e___RS_HL 6081.jpg,3,healthy
plantvillage_leakfree/train/healthy/2c7fe12b-945d-4828-a327-fc17eb0c4afc___RS_HL 5942.jpg,3,healthy
plantvillage_leakfree/train/healthy/2cad835a-1b47-4cad-b08e-acfd29cf5883___RS_HL 7647.jpg,3,healthy
plantvillage_leakfree/train/healthy/2d1542c5-6771-4433-a912-313e77945d85___RS_HL 5683.jpg,3,healthy
plantvillage_leakfree/train/healthy/2d6efa59-1d5a-4f92-8879-2fdfa163d404___RS_HL 6157.jpg,3,healthy
plantvillage_leakfree/train/healthy/2d7f4c07-f4f4-4589-aa82-49e05e5b253b___RS_HL 8056.jpg,3,healthy
plantvillage_leakfree/train/healthy/2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857.jpg,3,healthy
plantvillage_leakfree/train/healthy/2e6c2a31-e580-49ad-aa9e-31c11f0ff4b3___RS_HL 8137.jpg,3,healthy
plantvillage_leakfree/train/healthy/2e7471ae-fd24-4038-9caf-98f4cf2a6946___RS_HL 7437.jpg,3,healthy
plantvillage_leakfree/train/healthy/2f2f3662-f870-4b42-b00a-cf098b974d85___RS_HL 8140.jpg,3,healthy
plantvillage_leakfree/train/healthy/2fae96ef-fe0f-4004-bbb7-259c62cde5c3___RS_HL 7953.jpg,3,healthy
plantvillage_leakfree/train/healthy/303603ae-edae-45ba-914d-ab522db7089b___RS_HL 7400.jpg,3,healthy
plantvillage_leakfree/train/healthy/30fb7843-8e70-407e-b361-aa54a7473c32___RS_HL 6143.jpg,3,healthy
